source	target	seed	val_best_pearson	test_pearson	test_spearman	n_target_test	n_source_test	test_pearson_R	test_spearman_R	n_target_test_R	test_pearson_A	n_target_test_A	test_pearson_C	n_target_test_C
./out_gse142696_plan8/3p3p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/5p3p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.3598866766527291	0.3898003389617662	0.22227672273502802	243	243	0.10790008821494795	0.06623682392254059	171	0.32078341730004756	50	0.7978793908247224	22
./out_gse142696_plan8/5p3p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/3p3p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.40174599539224737	0.40717447238663945	0.12892214528106485	243	243	0.12903842375029503	0.08032150684059527	171	0.03267649039575337	50	0.5890282361008855	22
./out_gse142696_plan8/5p5p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/3p3p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.40712679513577343	0.29132661212130656	0.06586592853110185	243	243	-0.0005209779590758176	0.005895637732692752	171	-0.09774607276119303	50	0.5548273950926069	22
./out_gse142696_plan8/5p5p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/5p3p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.4347949575295428	0.42000492409434725	0.31980239361372287	243	243	0.13626761551028713	0.1905407051542333	171	0.354042434808405	50	0.8086399568412574	22
./out_gse142696_plan8/3p3p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/5p5p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.3646695527539858	0.38534577545983323	0.2421273809046531	243	243	0.11808943426139434	0.07810651103204633	171	0.26629780014905496	50	0.7874915989277702	22
./out_gse142696_plan8/5p3p/out_plan8_trim185/prepared/split_seed0/weighted	./out_gse142696_plan8/5p5p/out_plan8_trim185/prepared/split_seed0/weighted	0	0.3619152230793592	0.39183894289665244	0.30075762985619714	243	243	0.1807478236990398	0.17082603602693702	171	0.23975562451848165	50	0.7877987620187417	22
